Gene	Condition1	Condition2	State
RP11-158I23.1	-3.680861	-3.592139	unchanging
RP11-159D8.1	-3.680861	-3.592139	unchanging
RP11-159H22.2	-3.680861	-3.592139	unchanging
RP11-159H3.2	-3.680861	-3.592139	unchanging
RP11-159K7.2	-3.680861	-3.592139	unchanging
RP11-15I11.2	-3.680861	-3.592139	unchanging
RP11-15I11.3	-3.680861	-3.592139	unchanging
RP11-15M15.1	-3.680861	-3.592139	unchanging
RP11-160A10.3	-3.680861	-3.592139	unchanging
RP11-160N1.9	-3.680861	-3.592139	unchanging
RP11-161H23.11	-3.680861	-3.592139	unchanging
RP11-162D16.2	-3.680861	-3.592139	unchanging
RP11-162D9.3	-3.680861	-3.592139	unchanging
RP11-162J8.3	-3.680861	-3.592139	unchanging
RP11-162N7.1	-3.680861	-3.592139	unchanging
RP11-163M18.1	-3.680861	-3.592139	unchanging
RP11-164D18.2	-3.680861	-3.592139	unchanging
RP11-164N3.2	-3.680861	-3.592139	unchanging
RP11-164N3.3	-3.680861	-3.592139	unchanging
RP11-164O23.7	-3.680861	-3.592139	unchanging
RP11-165I9.4	-3.680861	-3.592139	unchanging
RP11-165P7.1	1.1149982	1.2037203	unchanging
RP11-166D19.1	0.27849698	0.8817923	unchanging
RP11-167H9.3	-3.680861	-3.592139	unchanging
RP11-167H9.5	-3.680861	-3.592139	unchanging
RP11-167P20.1	-3.680861	-3.592139	unchanging
RP11-168A11.1	-3.680861	-3.592139	unchanging
RP11-168K9.1	-3.680861	-3.592139	unchanging
RP11-168L22.2	-3.680861	-3.592139	unchanging
RP11-168L7.1	-3.680861	-3.592139	unchanging
RP11-168O16.2	-3.680861	-3.592139	unchanging
RP11-168O22.1	-3.680861	-3.592139	unchanging
RP11-168P8.4	-3.680861	-3.592139	unchanging
RP11-168P8.5	-3.680861	-3.592139	unchanging
RP11-16B9.1	-3.680861	-3.592139	unchanging
RP11-16E12.1	-3.528858	-3.592139	unchanging
RP11-174G17	-3.680861	-3.592139	unchanging
RP11-174O3.3	-3.680861	-3.592139	unchanging
RP11-175B12.2	-3.680861	-3.592139	unchanging
RP11-175D17.3	-3.680861	-2.4401357	unchanging
RP11-177F11.1	-3.680861	-3.592139	unchanging
RP11-178D16.1	-3.680861	-3.592139	unchanging
RP11-178G16.2	-3.528858	-3.592139	unchanging
RP11-179A16.1	-3.528858	-3.4401355	unchanging
RP11-17A4.2	-3.680861	-3.592139	unchanging
RP11-17A4.4	-3.680861	-3.592139	unchanging
RP11-17E13.3	-0.06942624	0.80779165	unchanging
RP1-117O3.2	-1.2069298	-3.592139	unchanging
RP11-180I22.2	-3.680861	-3.592139	unchanging
RP11-181C3.2	5.067332	4.689147	unchanging
RP11-181K12.2	-3.680861	-3.592139	unchanging
RP11-182J1.16	-3.528858	-0.63278085	unchanging
RP11-182L21.2	2.5372312	2.6259534	unchanging
RP11-185P18.1	4.88477	3.2322898	down
RP11-187C18.5	-3.680861	-3.592139	unchanging
RP11-187E13.2	-3.680861	-3.592139	unchanging
RP11-18D7.2	-1.528858	-0.85517323	unchanging
RP11-18I14.7	0.6410671	0.64732707	unchanging
RP1-118J21.5	-3.528858	-1.4401357	unchanging
RP11-190P13.2	-3.680861	-3.592139	unchanging
RP11-191G24.1	-3.680861	-3.592139	unchanging
RP11-192H23.4	3.8374643	3.779033	unchanging
RP11-192H6.2	-3.680861	-3.592139	unchanging
RP11-193F5.1	0.6410671	0.7297893	unchanging
RP11-195C7.1	-3.680861	-3.592139	unchanging
RP11-195E2.4	1.558605	1.6891472	unchanging
RP11-195M16.1	-3.680861	-3.592139	unchanging
RP11-196G18.21	-1.528858	-3.4401355	unchanging
RP11-196H14.3	0.55860496	0.019295823	unchanging
RP11-196I2.1	-1.9438953	-1.4401357	unchanging
RP11-197N18.7	-3.680861	-3.592139	unchanging
RP11-19E11.1	-3.680861	-3.592139	unchanging
RP11-1C1.7	-3.680861	-3.592139	unchanging
RP11-1D12.1	-3.680861	-3.592139	unchanging
RP11-1E3.1	-3.680861	-3.592139	unchanging
RP11-1L9.1	-3.680861	-3.592139	unchanging
RP11-201E8.1	-3.680861	-3.592139	unchanging
RP11-202K23.1	-3.680861	-3.592139	unchanging
RP11-202P11.1	-1.2069298	-2.4401357	unchanging
RP11-203P23.1	-3.680861	-3.592139	unchanging
RP11-204N11.1	-3.680861	-3.592139	unchanging
RP11-206L10.10	-3.528858	-3.592139	unchanging
RP11-206L10.11	3.1990626	2.969255	unchanging
RP11-206L10.6	-0.7215031	-0.44013572	unchanging
RP11-206M11.7	-3.680861	-3.4401355	unchanging
RP11-20G13.1	-3.680861	-3.592139	unchanging
RP1-120G22.11	-3.680861	-3.592139	unchanging
RP11-210M15.2	-2.528858	-3.4401355	unchanging
RP11-211G3.2	-3.680861	-3.592139	unchanging
RP11-211G3.3	-1.9438953	-1.8551732	unchanging
RP11-211N8.2	1.471142	1.0834262	unchanging
RP11-212D3.4	-3.680861	-3.592139	unchanging
RP11-214D15.2	-3.680861	-3.4401355	unchanging
RP11-214F16.4	-3.680861	-3.592139	unchanging
RP11-216L13.8	1.9947041	1.5598643	unchanging
RP11-217E22.5	-3.680861	-3.592139	unchanging
RP11-218E20.3	-3.680861	-3.592139	unchanging
RP11-218L14.4	-1.2069298	-3.4401355	unchanging
RP11-218M22.2	-3.680861	-3.592139	unchanging
RP11-219B17.1	-1.2069298	-1.4401357	unchanging
RP11-219B4.5	-3.680861	-3.592139	unchanging
RP11-219C24.10	-3.680861	-3.592139	unchanging
RP11-219C24.9	-3.680861	-3.592139	unchanging
RP11-219J21.1	-3.680861	-3.592139	unchanging
RP11-21L23.3	-3.528858	-3.592139	unchanging
RP11-220I1.2	-3.680861	-3.592139	unchanging
RP11-221N13.4	-2.528858	-3.592139	unchanging
RP11-222A5.1	-3.680861	-3.592139	unchanging
RP11-223F20.2	-3.680861	-3.592139	unchanging
RP11-225H22.4	-3.680861	-3.592139	unchanging
RP11-227D13.1	-0.3589329	-0.85517323	unchanging
RP11-229P13.20	-2.528858	-3.4401355	unchanging
RP11-22A3.2	-3.680861	-3.4401355	unchanging
RP11-231I13.2	-3.680861	-3.592139	unchanging
RP11-231L11.3	-3.528858	-3.4401355	unchanging
RP11-234K24.3	-3.680861	-3.4401355	unchanging
RP11-236B18.2	-3.680861	-3.592139	unchanging
RP11-236P13.1	-3.680861	-3.592139	unchanging
RP11-236P24.3	-3.680861	-3.592139	unchanging
RP11-239A17.1	-3.680861	-3.592139	unchanging
RP11-242F11.2	-3.680861	-3.592139	unchanging
RP11-242J7.1	-3.680861	-3.592139	unchanging
RP11-243J16.7	-3.680861	-3.592139	unchanging
RP11-243M5.1	-3.680861	-3.592139	unchanging
RP11-244H18.1	-3.680861	-3.592139	unchanging
RP11-244K5.1	-1.2069298	-1.1182077	unchanging
RP11-245C17.2	-3.680861	-3.4401355	unchanging
RP11-245P10.4	-3.680861	-3.592139	unchanging
RP11-248N22.2	-3.680861	-3.592139	unchanging
RP11-249M12.2	-3.680861	-3.592139	unchanging
RP11-24C3.2	2.7190697	2.7096112	unchanging
RP11-251P6.1	-3.528858	-3.592139	unchanging
RP11-252M21.6	-3.680861	-3.592139	unchanging
RP11-252P19.1	-3.680861	-3.592139	unchanging
RP11-253D19.1	-3.680861	-3.592139	unchanging
RP11-253E3.3	1.641067	2.8997142	unchanging
RP11-253M7.1	0.93057376	0.64732707	unchanging
RP11-253M7.6	-3.680861	-3.592139	unchanging
RP11-255B23.4	-3.680861	-3.592139	unchanging
RP11-255G12.1	-3.528858	-2.4401357	unchanging
RP11-256L6.2	2.329123	2.341224	unchanging
RP11-257K9.7	-3.680861	-3.4401355	unchanging
RP11-258O13.1	-3.680861	-3.592139	unchanging
RP11-259A24.1	-3.680861	-3.592139	unchanging
RP11-259F4.1	-3.680861	-3.592139	unchanging
RP11-259K21.3	-2.528858	0.26030394	unchanging
RP11-259P20.1	-3.680861	-3.592139	unchanging
RP11-25C19.1	-3.680861	-3.592139	unchanging
RP11-25I15.2	-3.680861	-3.592139	unchanging
RP1-125I3.2	1.6004251	1.2037203	unchanging
RP11-25J23.3	-3.680861	-3.592139	unchanging
RP11-260E18.1	-0.9438953	-1.4401357	unchanging
RP11-261C10.2	-0.9438953	0.36721915	unchanging
RP11-261C10.3	3.9140856	4.23229	unchanging
RP11-264E18.1	-3.680861	-3.592139	unchanging
RP11-264E20.1	-3.680861	-3.592139	unchanging
RP11-264F23.4	-3.680861	-3.592139	unchanging
RP11-264I13.2	-1.2069298	-1.4401357	unchanging
RP11-264J4.5	-3.680861	-3.592139	unchanging
RP11-264K23.1	-3.680861	-3.592139	unchanging
RP11-265F19.1	-3.680861	-3.592139	unchanging
RP11-265P11.1	-3.680861	-3.592139	unchanging
RP11-266N13.2	-3.680861	-3.592139	unchanging
RP11-267A15.3	-3.680861	-3.592139	unchanging
RP11-268F1.2	-1.9438953	-3.4401355	unchanging
RP11-268F1.3	-3.528858	-3.592139	unchanging
RP11-268P4.5	-3.680861	-3.592139	unchanging
RP11-269F20.1	-3.680861	-3.592139	unchanging
RP11-269F21.2	-3.680861	-3.592139	unchanging
RP11-26L16.1	-3.680861	-3.592139	unchanging
RP11-270M14.5	-1.528858	-0.85517323	unchanging
RP11-273B19.2	-3.680861	-3.592139	unchanging
RP11-273B20.1	-3.528858	-1.1182077	unchanging
RP11-275E10.1	-3.528858	-1.8551732	unchanging
RP11-275F13.1	-3.528858	-3.592139	unchanging
RP11-275N1.1	-3.680861	-3.592139	unchanging
RP11-277A4.4	-3.680861	-3.592139	unchanging
RP11-277L2.2	4.8374643	4.8544846	unchanging
RP11-277P12.10	-3.680861	-3.592139	unchanging
RP11-278H7.4	-3.680861	-3.592139	unchanging
RP11-279F6.1	-3.680861	-3.592139	unchanging
RP11-279F6.3	-3.680861	-3.592139	unchanging
RP11-27G22.1	-3.680861	-3.592139	unchanging
RP11-27I1.2	4.4879503	4.593287	unchanging
RP11-281A20.1	-3.680861	-3.592139	unchanging
RP11-282C5.1	-3.680861	-3.592139	unchanging
RP11-283I3.2	-3.680861	-3.592139	unchanging
RP11-283I3.4	-3.680861	-3.592139	unchanging
RP11-284H18.1	-3.680861	-3.592139	unchanging
RP11-284P20.3	-3.680861	-3.592139	unchanging
RP11-285C1.2	-3.680861	-3.592139	unchanging
RP11-286N22.10	-3.680861	-3.592139	unchanging
RP11-288G11.3	-0.06942624	0.46675485	unchanging
RP11-288I21.1	0.27849698	0.019295823	unchanging
RP11-288L9.4	-3.680861	-3.592139	unchanging
RP11-289F5.1	-3.680861	-3.592139	unchanging
RP11-290F20.2	0.17158182	0.14482673	unchanging
RP11-290F5.2	-1.9438953	-3.592139	unchanging
RP11-290K4.1	-3.680861	-3.592139	unchanging
RP11-290K4.2	-3.680861	-3.592139	unchanging
RP11-292E2.2	-3.680861	-3.4401355	unchanging
RP11-292E2.4	-3.680861	-3.592139	unchanging
RP11-293M10.1	-3.680861	-3.592139	unchanging
RP11-293P20.3	-3.680861	-3.592139	unchanging
RP11-295K2.3	-3.680861	-3.592139	unchanging
RP11-295M18.2	-3.680861	-3.592139	unchanging
RP11-296A18.3	-3.680861	-3.592139	unchanging
RP11-297A16.2	-3.528858	-3.592139	unchanging
RP11-298E9.6	-3.680861	-3.592139	unchanging
RP11-298I3.4	1.4253385	0.46675485	unchanging
RP11-298O21.7	-3.680861	-3.592139	unchanging
RP11-299G20.2	2.329123	2.647327	unchanging
RP11-299G20.3	-3.680861	-3.592139	unchanging
RP11-2G1.1	-3.680861	-3.592139	unchanging
RP1-12G14.5	-3.680861	-3.592139	unchanging
RP1-12G14.6	-3.528858	-3.592139	unchanging
RP11-2H8.2	0.93057376	1.4178451	unchanging
RP11-300J18.2	-3.680861	-3.592139	unchanging
RP11-302I18.3	-3.680861	-3.592139	unchanging
RP11-302J23.1	-3.528858	-2.4401357	unchanging
RP11-302L19.1	-3.680861	-3.592139	unchanging
RP11-304F15.3	-3.528858	-1.4401357	unchanging
RP11-304N14.2	-3.680861	-3.592139	unchanging
RP11-305L7.6	-3.680861	-3.592139	unchanging
RP11-307P5.1	-3.680861	-3.592139	unchanging
RP11-308B16.2	-2.528858	-3.592139	unchanging
RP11-308N19.3	-3.680861	-3.592139	unchanging
RP11-308N19.4	-3.680861	-3.592139	unchanging
RP11-309M23.1	-3.680861	-3.592139	unchanging
RP11-30J20.1	1.1149982	0.36721915	unchanging
RP11-310E22.5	-3.680861	-3.592139	unchanging
RP11-313I2.11	-3.680861	-3.592139	unchanging
RP11-313L9.1	-3.680861	-3.592139	unchanging
RP11-314D7.3	-3.680861	-3.592139	unchanging
RP11-314P12.2	-3.680861	-3.592139	unchanging
RP11-316M1.3	-3.680861	-3.592139	unchanging
RP11-317M11.1	-3.680861	-3.592139	unchanging
RP11-317N8.5	3.6903105	3.548549	unchanging
RP11-318M2.3	-3.680861	-2.4401357	unchanging
RP11-319G6.1	1.1149982	1.0834262	unchanging
RP11-319G6.3	-3.680861	-3.592139	unchanging
RP11-31E23.1	-3.680861	-1.8551732	unchanging
RP11-31L23.3	-3.680861	-3.592139	unchanging
RP11-320N7.2	-3.680861	-3.592139	unchanging
RP11-321C1.1	-3.680861	-3.592139	unchanging
RP11-321E2.4	-3.680861	-3.592139	unchanging
RP11-321L2.1	-3.680861	-3.592139	unchanging
RP11-325N19.3	-3.680861	-3.4401355	unchanging
RP11-326E22.1	-3.680861	-3.592139	unchanging
RP11-328K2.1	-3.680861	-3.592139	unchanging
RP11-328M4.3	-3.680861	-3.592139	unchanging
RP11-32D16.1	-3.680861	-3.592139	unchanging
RP11-332H17.1	-0.5288579	-1.1182077	unchanging
RP11-332J15.3	-3.680861	-3.592139	unchanging
RP11-332M4.1	-3.680861	-3.592139	unchanging
RP11-333A23.3	-3.680861	-3.592139	unchanging
RP11-334A14.8	-3.680861	-3.592139	unchanging
RP11-334J6.4	-3.528858	-3.592139	unchanging
RP11-335E6.3	-3.528858	-3.592139	unchanging
RP11-335K5.3	-3.528858	-2.4401357	unchanging
RP11-335O13.8	-3.680861	-3.592139	unchanging
RP11-335O4.1	-3.680861	-3.592139	unchanging
RP11-337C18.8	-0.5288579	0.64732707	unchanging
RP11-338L18.1	-3.680861	-3.592139	unchanging
RP11-33A14.1	-3.680861	-3.592139	unchanging
RP11-33B1.3	-1.9438953	-2.4401357	unchanging
RP11-33I11.2	-3.680861	-3.592139	unchanging
RP11-340A13.1	-3.680861	-3.592139	unchanging
RP11-340E6.1	-3.680861	-3.592139	unchanging
RP11-340I6.3	-3.680861	-3.592139	unchanging
RP11-341G23.2	-3.680861	-3.592139	unchanging
RP11-342H21.2	-1.2069298	-1.8551732	unchanging
RP11-342M21.2	-3.680861	-3.592139	unchanging
RP11-343B18.2	-3.680861	-3.592139	unchanging
RP11-343D24.2	-3.680861	-3.4401355	unchanging
RP11-343J3.2	-3.680861	-3.592139	unchanging
RP11-344N10.2	-0.5288579	0.14482673	unchanging
RP11-345J4.3	-0.9438953	-1.8551732	unchanging
RP11-347I19.3	2.6609666	2.8817923	unchanging
RP11-347K2.1	-3.680861	-3.592139	unchanging
RP11-347L18.1	-3.680861	-3.592139	unchanging
RP11-348B17.1	-3.680861	-3.592139	unchanging
RP11-348F1.3	-3.680861	-3.592139	unchanging
RP11-348G8.3	-3.680861	-3.592139	unchanging
RP11-348I14.4	-1.9438953	0.26030394	unchanging
RP11-348M17.2	-3.680861	-3.592139	unchanging
RP11-34P13.8	0.8634595	1.3672192	unchanging
RP11-34P13.9	-3.528858	-3.592139	unchanging
RP11-350D17.2	-3.680861	-3.592139	unchanging
RP11-351I24.1	-3.680861	-3.592139	unchanging
RP11-351M8.1	-3.680861	-3.592139	unchanging
RP11-351O2.1	-3.680861	-3.592139	unchanging
RP11-353N4.5	-3.680861	-3.592139	unchanging
RP11-354H21.1	-3.680861	-3.592139	unchanging
RP11-354H21.2	-3.680861	-3.592139	unchanging
RP11-356I2.2	-3.680861	-3.592139	unchanging
RP11-356N1.1	-3.680861	-3.592139	unchanging
RP11-356O9.2	-3.680861	-3.592139	unchanging
RP11-357K6.1	-3.680861	-3.592139	unchanging
RP11-358H9.1	-3.680861	-3.592139	unchanging
RP11-358L16.2	0.6410671	-0.27021074	unchanging
RP11-358M3.1	-3.680861	-3.592139	unchanging
RP11-359E19.2	-3.680861	-3.592139	unchanging
RP11-359N5.1	-3.680861	-3.592139	unchanging
RP11-35L17.3	-3.680861	-3.592139	unchanging
RP11-360F5.1	1.1715819	1.0834262	unchanging
RP11-360K13.1	-3.680861	-3.592139	unchanging
RP11-361H10.4	0.27849698	0.64732707	unchanging
RP11-361I14.2	-3.680861	-3.592139	unchanging
RP11-362F19.1	-3.680861	-3.4401355	unchanging
RP11-362L22.1	-3.680861	-3.592139	unchanging
RP11-363G10.2	-3.680861	-3.592139	unchanging
RP11-363G15.2	-3.680861	-3.592139	unchanging
RP11-363N22.2	-3.680861	-3.592139	unchanging
RP11-364C11.2	-3.680861	-3.592139	unchanging
RP11-364P22.2	-3.528858	-3.592139	unchanging
RP11-366H4.3	-3.680861	-3.592139	unchanging
RP11-366L20.2	-0.20692979	2.788683	up
RP11-366O17.2	-3.680861	-3.592139	unchanging
RP11-368I23.2	-3.680861	-3.592139	unchanging
RP11-370F5.4	-3.680861	-3.592139	unchanging
RP11-371I1.2	2.278497	2.4425075	unchanging
RP11-372M18.1	-3.680861	-3.592139	unchanging
RP11-374A22.1	-3.680861	-3.592139	unchanging
RP11-375B1.1	-3.680861	-3.592139	unchanging
RP11-375H17.1	-3.680861	-3.592139	unchanging
RP11-375H19.2	-3.680861	-3.592139	unchanging
RP11-375O18.2	-3.680861	-3.592139	unchanging
RP11-377N20.1	-3.680861	-3.592139	unchanging
RP11-378J18.3	0.99470407	0.80779165	unchanging
RP11-379J5.5	-3.680861	-3.592139	unchanging
RP11-37B2.1	0.47114208	0.26030394	unchanging
RP11-380D15.3	-3.680861	-3.592139	unchanging
RP11-380D23.1	-3.680861	-3.592139	unchanging
RP11-380J14.1	-3.680861	-3.592139	unchanging
RP11-381K7.1	-3.680861	-3.592139	unchanging
RP11-381O7.3	-1.528858	-3.4401355	unchanging
RP11-382E9.1	-3.680861	-3.592139	unchanging
RP11-383B4.4	-3.680861	-3.4401355	unchanging
RP11-383C5.5	-3.680861	-3.4401355	unchanging
RP11-383G6.3	-3.680861	-3.592139	unchanging
RP11-383J24.5	-0.7215031	0.14482673	unchanging
RP11-384F7.1	-3.680861	-3.592139	unchanging
RP11-384P14.1	-3.680861	-3.592139	unchanging
RP11-386D6.2	-3.680861	-3.592139	unchanging
RP11-388K2.1	-3.680861	-3.592139	unchanging
RP11-38F22.1	-3.680861	-3.592139	unchanging
RP11-38J22.1	-3.680861	-3.592139	unchanging
RP11-38M15.3	-3.680861	-3.592139	unchanging
RP11-390E23.3	-3.680861	-3.592139	unchanging
RP11-390F4.3	0.8634595	0.7297893	unchanging
RP11-390P2.4	-1.9438953	-0.85517323	unchanging
RP11-391M7.3	-3.680861	-3.592139	unchanging
RP11-392M18.5	3.8974068	3.678805	unchanging
RP11-392P7.8	1.8974068	2.0834262	unchanging
RP11-394A14.2	-3.680861	-3.592139	unchanging
RP11-395D3.1	-3.680861	-3.592139	unchanging
RP11-395F4.1	-3.680861	-3.592139	unchanging
RP11-395P13.2	-3.680861	-3.592139	unchanging
RP11-395P13.5	-3.680861	-3.592139	unchanging
RP11-395P17.3	0.7930702	0.46675485	unchanging
RP11-396F22.1	-3.680861	-3.4401355	unchanging
RP11-398G24.2	-3.680861	-3.592139	unchanging
RP11-398H6.1	-3.680861	-3.592139	unchanging
RP11-398K22.12	1.6805955	1.6042583	unchanging
RP11-399H11.3	-3.680861	-3.592139	unchanging
RP11-399K21.10	-3.680861	-3.592139	unchanging
RP11-39E4.1	-3.680861	-2.4401357	unchanging
RP11-39M21.2	-3.680861	-3.592139	unchanging
RP11-3B12.3	-3.680861	-3.592139	unchanging
RP11-3B12.5	-3.680861	-3.592139	unchanging
RP11-3D4.3	-3.680861	-2.4401357	unchanging
RP11-3O20.1	-3.680861	-3.592139	unchanging
RP11-400D2.3	-3.680861	-3.592139	unchanging
RP11-400K9.3	-3.680861	-3.592139	unchanging
RP11-401E14.2	-3.680861	-3.592139	unchanging
RP11-402C9.1	-3.680861	-3.592139	unchanging
RP11-403I13.7	-0.7215031	-1.4401357	unchanging
RP11-403N16.2	-3.680861	-3.592139	unchanging
RP11-404F10.2	-3.680861	-3.592139	unchanging
RP11-404I7.1	-3.680861	-3.592139	unchanging
RP11-404J23.1	-3.680861	-3.592139	unchanging
RP11-404O13.1	-3.680861	-3.592139	unchanging
RP11-404O13.5	-3.680861	-3.592139	unchanging
RP11-404P21.1	-3.680861	-3.592139	unchanging
RP11-405A12.2	-3.680861	-3.592139	unchanging
RP11-405O10.2	-3.528858	-3.592139	unchanging
RP11-406H23.2	0.17158182	0.26030394	unchanging
RP11-406H23.3	-3.680861	-3.592139	unchanging
RP11-407A16.3	-3.680861	-3.592139	unchanging
RP11-408B11.2	-3.528858	-3.592139	unchanging
RP1-140A9.1	-3.680861	-3.592139	unchanging
RP11-40H20.4	-3.680861	-3.592139	unchanging
RP11-410N8.1	-3.680861	-3.592139	unchanging
RP11-411K7.1	-3.680861	-3.592139	unchanging
RP11-411N4.1	-3.680861	-3.4401355	unchanging
RP11-413E1.4	-3.680861	-3.4401355	unchanging
RP11-414H23.3	-3.680861	-3.592139	unchanging
RP11-415C15.3	-3.680861	-3.592139	unchanging
RP11-415I12.5	0.55860496	1.0834262	unchanging
RP11-415J8.5	-3.680861	-3.592139	unchanging
RP11-415L24.1	-1.9438953	-1.8551732	unchanging
RP11-416O18.2	-3.680861	-3.592139	unchanging
RP11-417B4.2	-3.680861	-3.4401355	unchanging
RP11-417F21.1	-1.9438953	-1.4401357	unchanging
RP11-417J1.4	-3.680861	-3.592139	unchanging
RP11-419C19.2	-3.680861	-3.592139	unchanging
RP11-420L9.4	-3.680861	-3.592139	unchanging
RP11-421F16.3	1.8286941	1.6891472	unchanging
RP11-421P23.2	-3.680861	-3.592139	unchanging
RP11-424I19.2	-3.528858	-3.592139	unchanging
RP11-428G5.5	-3.680861	-3.592139	unchanging
RP11-429A20.3	-3.680861	-3.592139	unchanging
RP11-429B14.2	-3.680861	-3.592139	unchanging
RP11-429E11.3	-3.680861	-3.592139	unchanging
RP11-429G19.2	2.6609666	2.5140605	unchanging
RP11-429G19.3	0.8634595	1.2603039	unchanging
RP11-431M3.2	-3.680861	-3.592139	unchanging
RP11-432B10.1	-3.680861	-3.592139	unchanging
RP11-432G16.1	-3.680861	-3.592139	unchanging
RP11-432J24.6	-3.680861	-3.592139	unchanging
RP11-434H14.1	-3.680861	-3.592139	unchanging
RP11-436A7.1	-3.680861	-3.592139	unchanging
RP11-436D23.1	-3.680861	-3.592139	unchanging
RP11-436F21.1	-3.680861	-3.592139	unchanging
RP11-436F9.1	-3.680861	-3.592139	unchanging
RP11-436H11.5	-3.680861	-3.592139	unchanging
RP11-436H11.6	-3.680861	-3.592139	unchanging
RP11-439A17.9	-1.9438953	-0.85517323	unchanging
RP11-439C15.4	-3.680861	-3.592139	unchanging
RP11-439C8.2	-3.680861	-3.592139	unchanging
RP11-439E19.8	-3.528858	-3.4401355	unchanging
RP11-439K3.1	-3.680861	-3.4401355	unchanging
RP11-439L18.1	-3.680861	-3.592139	unchanging
RP11-439L8.3	-3.680861	-3.592139	unchanging
RP11-43D2.3	-3.680861	-3.592139	unchanging
RP11-442O18.1	-3.680861	-3.592139	unchanging
RP11-444I9.3	-3.680861	-3.592139	unchanging
RP11-445F12.1	-3.680861	-3.592139	unchanging
RP11-446H18.5	-3.680861	-3.592139	unchanging
RP11-448G15.1	-3.680861	-3.592139	unchanging
RP11-449O16.2	-3.680861	-3.592139	unchanging
RP11-44F21.2	-3.680861	-3.592139	unchanging
RP11-44N21.1	0.17158182	0.5598642	unchanging
RP11-451G4.1	-3.680861	-3.592139	unchanging
RP11-452J13.1	-3.680861	-3.592139	unchanging
RP11-452N4.1	-3.680861	-3.592139	unchanging
RP11-453E17.1	3.8720214	3.4425073	unchanging
RP11-455B3.1	-3.680861	-3.592139	unchanging
RP11-456H18.1	-3.680861	-3.592139	unchanging
RP11-456I15.2	-3.680861	-3.592139	unchanging
RP11-459F3.3	-3.680861	-3.592139	unchanging
RP11-459J23.1	-3.680861	-3.592139	unchanging
RP11-45F15.2	-3.680861	-3.592139	unchanging
RP11-45H22.3	-3.680861	-3.592139	unchanging
RP11-45K10.2	-3.680861	-3.592139	unchanging
RP11-460H14.1	-3.680861	-3.592139	unchanging
RP11-460N16.1	-3.680861	-3.592139	unchanging
RP11-461F16.3	-3.680861	-3.592139	unchanging
RP11-461F16.4	-3.680861	-3.4401355	unchanging
RP11-462G22.1	-3.680861	-3.592139	unchanging
RP11-463J10.2	-3.680861	-3.592139	unchanging
RP11-463P17.1	-3.680861	-3.592139	unchanging
RP11-464F9.1	3.36596	3.2877848	unchanging
RP11-464F9.9	-1.9438953	-0.85517323	unchanging
RP11-465B22.5	-3.680861	-3.592139	unchanging
RP11-466G12.4	3.4253385	3.6683886	unchanging
RP11-467L20.7	-1.9438953	-1.4401357	unchanging
RP11-468E2.1	6.5426044	6.3720417	unchanging
RP11-468E2.4	3.4253385	3.6473272	unchanging
RP11-469H8.6	-2.528858	-3.4401355	unchanging
RP11-469N6.3	-3.680861	-3.592139	unchanging
